id|isDemo|region|name
0100BDB0113B0000|1|JP|ことばのパズル もじぴったんアンコール
0100BDD016522000|1|JP|PUI PUI モルカー Let's! モルカーパーティー!
0100BE101453E000|1|US|World's End Club
0100BE5011192000|1|JP|机でバスケ
0100BEA0096CE000|1|US|EAT BEAT DEADSPIKE-san
0100BEC013A22000|1|JP|ファミリートレーナー
0100BED00E514000|1|GB|Desktop Table Tennis
0100BEF00DF52000|1|JP|進撃の巨人２
0100BEF013050000|1|JP|モンスターハンターライズ
0100BF80129F8000|1|US|THE Number Puzzle
0100BFD00F028000|1|GB|Our Flick Erasers
0100C000132C2000|1|JP|金色ラブリッチェ
0100C0701310A000|1|US|The Wonderful 101: Remastered
0100C0801671E000|1|US|New York Mysteries: The Lantern of Souls
0100C090153B4000|1|US|Crunchyroll
0100C1700FB34000|1|US|AI: THE SOMNIUM FILES
0100C1800D7AE000|1|US|Pokémon™: Let's Go, Pikachu!
0100C1A012E40000|1|US|Death and Taxes
0100C1B00E1CA000|1|US|Brawlout
0100C23013A14000|1|US|Puyo Puyo™ Tetris® 2
0100C23014838000|1|US|War Of Stealth - assassin
0100C24012130000|1|US|Factotum 90
0100C2500B718000|1|US|Hyper Sentinel
0100C2701AD94000|1|JP|カブトクワガタ
0100C2D0094A2000|1|JP|リーグ オブ イーブル
0100C2E00F53C000|1|US|MISTOVER
0100C3100F7A0000|1|JP|ソードアート・オンライン フェイタル・バレット COMPLETE EDITION
0100C360070F6000|1|US|Dragon Quest Builders™
0100C3800E3C4000|1|JP|ドラえもん のび太の牧場物語
0100C3C016F90000|1|JP|メガトン級ムサシ
0100C3D011C74000|1|JP|げっし～ず 森の小さななかまたち
0100C4400F622000|1|US|Space War Arena
0100C46014292000|1|US|Whateverland
0100C4E00E724000|1|US|Magazine Mogul
0100C4F00D9DA000|1|US|The Pyraplex
0100C4F019050000|1|JP|フィットネスランナー
0100C4F01AF30000|1|US|Little Friends: Puppy Island
0100C51003B46000|1|JP|モンスターハンターダブルクロス™ Nintendo Switch Ver.
0100C53017392000|1|JP|DRIVE DRIFT X (ドライブドリフトX)
0100C54015002000|1|JP|十三機兵防衛圏
0100C5501385C000|1|US|Polyroll
0100C57014764000|1|JP|アンジェリーク ルミナライズ
0100C5D0142FC000|1|JP|R-TYPE FINAL 2
0100C5E00E540000|1|US|Assault On Metaltron
0100C5F012E3E000|1|US|9 Monkeys of Shaolin
0100C63015E48000|1|US|Fight of Animals: Arena
0100C670181FA000|1|US|Horror Stories
0100C6B00EAAA000|1|JP|釣りスピリッツ Nintendo Switchバージョン
0100C7601690A000|1|JP|神々の悪戯 Unite Edition
0100C7601CD08000|1|US|DAVE THE DIVER
0100C7A012688000|1|US|Summer in Mara
0100C7E00FC9E000|1|US|Happy Animals Bowling
0100C84017658000|1|JP|はぴねす!  SakuraCelebration
0100C87013B9E000|1|US|Immortals Fenyx Rising™
0100C87017EB0000|1|JP|夜廻三
0100C9601529E000|1|US|Undead Battle Royale
0100C99011AC8000|1|JP|KUNAI
0100CA000C682000|1|US|Shift Quantum
0100CA300C5BA000|1|US|Demetrios - The BIG Cynical Adventure
0100CA90139C0000|1|JP|いっしょにあそぼ～♪コウペンちゃん
0100CA9015234000|1|US|Kraken Academy!!
0100CAB00CAC2000|1|US|Freedom Planet
0100CAB00F36A000|1|US|New Star Manager
0100CAC011C3A000|1|US|Chickens Madness
0100CAC013776000|1|US|Fallen Legion Revenants
0100CB8018826000|1|JP|Re:LieF ～親愛なるあなたへ～ FoR SwitcH
0100CB9007DAE000|1|US|Nine Parchments
0100CBC015C2C000|1|JP|スーパーバレットブレイク
0100CC100B78A000|1|JP|モザイクアート Fill-a-Pix DELUXE
0100CC700E556000|1|US|March to a Million
0100CCA00E8E2000|1|JP|PICROSS LORD OF THE NAZARICK
0100CCA010342000|1|US|Yooka-Laylee and the Impossible Lair
0100CCA0148D4000|1|US|Discolored
0100CCE00BC48000|1|GB|Shift Quantum
0100CD6012314000|1|US|NBA 2K21
0100CD70142AC000|1|JP|Winning Post 9 2021
0100CD800F884000|1|US|Home Run High
0100CD9011C04000|1|US|Clubhouse Games™: 51 Worldwide Classics
0100CDA0145AE000|1|US|Escape from Life Inc
0100CDD018370000|1|US|Super Mega Zero
0100CE40121A0000|1|JP|Lily 白き百合の乙女たち S
0100CE500DE88000|1|JP|海腹川背 Fresh!
0100CE50111A0000|1|US|Voxel Pirates
0100CEB00C624000|1|JP|げっし～ず がじがじなかまをそだてよう
0100CEC00BF04000|1|US|Valthirian Arc: Hero School Story
0100CF301B848000|1|US|NED
0100CF6011A2C000|1|ZH|舞力全开
0100CFF01A8CC000|1|US|Swordship
0100D010142D8000|1|US|Beat Me!
0100D0500B5B2000|1|JP|原始人 うぉーりあーず
0100D0B0113F4000|1|US|Silver Screen Story
0100D0B014F04000|1|US|Stealth
0100D110169D6000|1|US|Lost Lands: Redemption
0100D11016A44000|1|JP|ベティア ペラペラ英語アドベンチャー
0100D130133D8000|1|US|Chinese Parents
0100D1700992E000|1|JP|がるメタる!
0100D1701A6A6000|1|US|Graze Counter GM
0100D240104E2000|1|JP|Ghostbusters: The Video Game Remastered
0100D2600DA50000|1|US|Robothorium
0100D2B014CF0000|1|US|UNSIGHTED
0100D2C013860000|1|US|Depixtion
0100D2D017628000|1|GB|FALL OF PORCUPINE: PROLOGUE
0100D3000AEC2000|1|US|Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos
0100D3000E8C8000|1|US|My Big Sister
0100D3100E174000|1|US|Attack on Titan 2
0100D31015E42000|1|US|Yumeiri
0100D32012E1A000|1|US|Voice of Cards: The Isle Dragon Roars
0100D33017F00000|1|JP|ぬすんであそぼ! ドロボー幼稚園
0100D35010284000|1|JP|プリティ・プリンセス マジカルコーディネート
0100D37013CD6000|1|JP|アイキス2
0100D3C011CA2000|1|US|Tangle Tower
0100D3D00EF34000|1|US|Wordsweeper by POWGI
0100D47016CFA000|1|JP|アイキス -Just the way you are. We can understand each other surely.-
0100D4A00E308000|1|JP|机で野球
0100D4B00EB2E000|1|JP|リーサルリーグ ブレイズ
0100D51013CAE000|1|US|Wrestling Empire
0100D59006266000|1|JP|ドラゴンクエストビルダーズ アレフガルドを復活せよ
0100D5D0128B6000|1|JP|ボクらの大運動会
0100D5E01BAF6000|1|US|Lost Lands: Sand Captivity
0100D6200D3B0000|1|JP|ダイダロス：ジ・アウェイクニング・オブ・ゴールデンジャズ
0100D6300B938000|1|US|Yoku's Island Express
0100D66018544000|1|US|The Battle of Polytopia
0100D6700F386000|1|US|Fifty Words by POWGI
0100D6C0161D0000|1|JP|モナーク／Monark
0100D6E016C98000|1|JP|みんなのジョブチャレンジ
0100D7301529C000|1|US|Undead Battle Royale
0100D7700EDA0000|1|US|The Tower of Beatrice
0100D770177BC000|1|US|Our Winter Sports
0100D7D00E2DA000|1|US|The Manga Works
0100D7F015F42000|1|US|Sakura In Gameland
0100D8301239C000|1|US|Mr. DRILLER DrillLand
0100D87002EE0000|1|US|Snipperclips™ - Cut it out, together!
0100D8700D3BA000|1|US|Worldend Syndrome
0100D87012A14000|1|US|#womenUp, Super Puzzles Dream
0100D8B012AF4000|1|JP|恋する乙女と守護の楯Re:boot The "SHIELD-9"
0100D8D01004C000|1|JP|映画 すみっコぐらし とびだす絵本とひみつのコ ゲームであそぼう! 絵本の世界
0100D9200D090000|1|US|Trials Rising Open Beta
0100D94011AD2000|1|US|Ciel Fledge: A Daughter Raising Simulator
0100D9600BA8E000|1|US|Just Shapes & Beats
0100D98011D98000|1|US|Portal Dogs
0100D9801AADC000|1|US|Wildfrost
0100D9B015230000|1|US|THE Card Battle: Eternal Destiny
0100D9F010C02000|1|US|Super Mega Baseball 3
0100DA00166E4000|1|JP|おしりたんてい ププッ みらいのめいたんていとうじょう!
0100DA200FDF4000|1|JP|SDガンダム ジージェネレーション クロスレイズ
0100DA3011F64000|1|GB|Desktop Basketball
0100DA3016856000|1|US|Metroid™ Dread
0100DA7013D66000|1|US|Smash Boats
0100DA7017C9E000|1|US|Marco & The Galaxy Dragon
0100DA800FA34000|1|US|The Legend of Dark Witch
0100DAE0168FA000|1|US|New York Mysteries: The Outbreak
0100DB001724E000|1|US|Monster Hunter Rise: Sunbreak
0100DB800F980000|1|US|Puzzle Box Maker
0100DBB00CAEE000|1|US|Battle Chef Brigade Deluxe
0100DC000A472000|1|US|10 Second Run RETURNS
0100DCF012F5E000|1|US|Crashnauts
0100DD100AE8C000|1|US|DEEMO
0100DDB015CDA000|1|US|Ultra Age
0100DDF00EEE0000|1|JP|机でドッジボール
0100DE001340E000|1|JP|サッカークラブライフ プレイングマネージャー
0100DE400E50C000|1|JP|ディスティニーコネクト
0100DE40111BC000|1|JP|遙かなる時空の中で７
0100DE4013EDC000|1|US|Ghostrunner
0100DE700B028000|1|US|Semispheres
0100DEE00F508000|1|ZH|新 超级马力欧兄弟U 豪华版
0100DEF01D7EA000|1|US|MECHBLAZE
0100DF000A188000|1|JP|お絵かきパズル Pic-a-Pix Deluxe
0100DF50177A0000|1|JP|ボクらのウィンタースポーツ
0100DFC00EA86000|1|US|Strikey Sisters
0100DFC0138CC000|1|JP|グラビティヒーローズ
0100DFD019F2A000|1|US|Smilemo
0100DFE01552C000|1|JP|屍喰らいの冒険メシ
0100E0300CF24000|1|JP|WORK×WORK
0100E03018A5E000|1|US|Please, Touch The Artwork
0100E0600E6C2000|1|JP|BIOHAZARD 6
0100E06014C6E000|1|US|Lost Lands 3: The Golden Curse
0100E0B019974000|1|US|Pikmin™ 4
0100E0C017C44000|1|US|Yurukill: The Calumniation Games
0100E100128BA000|1|US|AVICII Invector
0100E1500B5EE000|1|US|Morphite
0100E1900923C000|1|US|forma.8
0100E1C00DB6C000|1|US|Block-a-Pix Deluxe
0100E1D00FBDE000|1|US|Trials of Mana
0100E1E017E44000|1|JP|剣と魔法と学園クエスト。
0100E2500E55C000|1|US|The Charming Empire
0100E2601B5F0000|1|US|ONE.
0100E2700D5B6000|1|US|Doodle God: Evolution
0100E2701369A000|1|US|Wrestledunk Sports
0100E3500B00E000|1|US|The Bridge
0100E3500BD84000|1|US|Earthworms
0100E39012AEC000|1|US|Yes, Your Grace
0100E4000CA4C000|1|JP|ビリオンロード
0100E41016DB6000|1|US|Flowlines VS
0100E4201C210000|1|US|My Little Universe
0100E4600E6A2000|1|US|The World Next Door
0100E48013A34000|1|US|BALAN WONDERWORLD
0100E4F010D92000|1|JP|ペルソナ５ スクランブル ザ ファントム ストライカーズ
0100E6000F0A6000|1|US|MISTOVER
0100E6200F298000|1|US|True Fear: Forsaken Souls - Part 2
0100E6400B1EA000|1|US|Monster Hunter Generations Ultimate™
0100E65006968000|1|JP|ソニックフォース 新価格版
0100E67003A86000|1|US|Disgaea 5 Complete
0100E73017E2C000|1|JP|HYPER DRONE X (ハイパードローンX)
0100E7900E518000|1|JP|Voxel Sword (ボクセルソード)
0100E7A00E368000|1|US|Disaster Report 4: Summer Memories
0100E7F00CA7E000|1|JP|ワールドエンド・シンドローム
0100E83015ADC000|1|US|Space Marshals 2
0100E86010220000|1|US|Cat Quest II
0100E9400FC94000|1|US|Croc's World 3
0100E98011348000|1|GB|Harvest Moon: Mad Dash
0100E99019CD8000|1|JP|華アワセ 朔 -姫空木編-
0100E9C00E7B0000|1|US|NBA 2K20
0100E9F011346000|1|US|Moving Out
0100EA100E50E000|1|US|Desktop Table Tennis
0100EA500902E000|1|US|ChromaGun
0100EAA01296E000|1|US|Tools Up!
0100EAB01B614000|1|JP|HHG 女神の終焉
0100EAE00C29E000|1|US|Miles & Kilo
0100EAE00D5A6000|1|JP|ラングリッサーⅠ＆Ⅱ
0100EAE015AF0000|1|US|Knockout Home Fitness
0100EB200FC0E000|1|US|Dandy Dungeon - Legend of Brave Yamada -
0100EB6011034000|1|US|Harvest Moon: Mad Dash
0100EB900A534000|1|US|Devious Dungeon
0100EBB014826000|1|US|The Solitaire Conspiracy
0100EBD00B21E000|1|US|Neonwall
0100EC1012050000|1|JP|キャサリン・フルボディ for Nintendo Switch
0100EC1016D36000|1|US|Kurokami-sama's Feast
0100EC101A07C000|1|JP|FREDERICA (フレデリカ)
0100EC600C994000|1|JP|Fit Boxing (フィットボクシング)
0100EC9018C50000|1|US|PICROSS X: PICBITS VS UZBOROSS
0100ECA017F36000|1|US|Unavowed
0100ECF018F5E000|1|US|SOL CRESTA
0100ED201C724000|1|US|DYSCHRONIA: Chronos Alternate - Definitive Edition
0100ED800CBFC000|1|GB|Fitness Boxing
0100EDD00D5AA000|1|JP|ルルアのアトリエ ～アーランドの錬金術士４～
0100EDE01509C000|1|JP|真・三國無双８ Empires
0100EE3011A04000|1|US|The Survivalists
0100EE9015B5E000|1|US|WarioWare™: Get It Together!
0100EF400CB4E000|1|US|Pic-a-Pix Pieces
0100EF500E8A2000|1|US|The Ramen Sensei
0100EF700FA36000|1|JP|AI: ソムニウム ファイル
0100EFF00CE56000|1|JP|ドラゴンクエストXI 過ぎ去りし時を求めて S
0100F00013D6A000|1|JP|Ghostrunner
0100F0101BF6E000|1|JP|The Many Pieces of Mr. Coo
0100F04012138000|1|US|HALF DEAD
0100F06012874000|1|US|Mini Motor Racing X
0100F08019784000|1|GB|Pixel Cup Soccer - Ultimate Edition
0100F0900FF1C000|1|US|Demolition Crew
0100F1000CF16000|1|US|Graceful Explosion Machine
0100F10015B84000|1|US|The Plane Effect
0100F12002FC8000|1|JP|みんなでワイワイ! スペランカー
0100F1500E168000|1|US|Hob: The Definitive Edition
0100F16012C04000|1|JP|Agent A - 偽装のパズル
0100F19011226000|1|US|Brotherhood United
0100F19017758000|1|US|KLONOA Phantasy Reverie Series
0100F1B010A90000|1|US|Bucket Knight
0100F1B014554000|1|US|Rev Up! RC Grand Prix
0100F1D018DAA000|1|JP|恋する彼女の不器用な舞台
0100F2401549E000|1|JP|もしかして？ おばけの射的屋 for Nintendo Switch
0100F28017FA8000|1|JP|ハルキス
0100F2A019A8E000|1|JP|魔界戦記ディスガイア７
0100F31013638000|1|JP|ぷよぷよ™テトリス®２
0100F3400D228000|1|US|Ninja Village
0100F35014B6C000|1|US|Mythic Ocean
0100F35017750000|1|JP|風のクロノア １＆２アンコール
0100F350182E6000|1|JP|ハジラブ -Making*Lovers-
0100F3C0114C6000|1|GB|Basketball Club Story
0100F3D013062000|1|JP|KINGDOM HEARTS Melody of Memory
0100F3F0192AE000|1|US|Overrogue
0100F4400DE9E000|1|GB|Voxel Shot for Nintendo Switch
0100F4B0119A8000|1|US|CRAYON SHINCHAN The Storm Called FLAMING KASUKABE RUNNER!!
0100F4F006EB0000|1|US|Heroes of the Monkey Tavern
0100F51010D42000|1|GB|FINAL FANTASY® CRYSTAL CHRONICLES™ Remastered Edition
0100F5400D534000|1|US|Pillar
0100F5500F9A0000|1|US|DRAGON QUEST BUILDERS™ 2
0100F5E008AA0000|1|US|LOST SPHEAR
0100F5E01116E000|1|JP|ブレイブリーデフォルトⅡ 先行体験版
0100F6400FD06000|1|JP|恋する乙女と守護の楯～薔薇の聖母～
0100F6D01060E000|1|US|Castle Crashers Remastered
0100F7000E2B6000|1|US|DRAGON QUEST BUILDERS™ 2
0100F7900EA7E000|1|GB|Hyperforma
0100F7901A7FC000|1|US|A Space for the Unbound
0100F7B015D0E000|1|US|Arietta of Spirits
0100F8000F62C000|1|US|The friends of Ringo Ishikawa
0100F8200C5F0000|1|JP|すみっコぐらし あつまれ! すみっコタウン
0100F820163F4000|1|US|Howling Village: Echoes
0100F8A011396000|1|US|Grimvalor
0100F8C016A0A000|1|US|Edge Of Eternity
0100F90015784000|1|US|Void Source
0100F9700BE96000|1|JP|Hyper Sentinel
0100F9C014DD2000|1|US|Sam & Max Save the World
0100FA1018242000|1|US|Our Ninja World
0100FA500B128000|1|US|Sushi Striker™: The Way of Sushido
0100FA7017CA6000|1|JP|小林さんちのメイドラゴン　炸裂!!ちょろゴン☆ブレス
0100FA800EEEC000|1|GB|Tennis Club Story
0100FA900C466000|1|GB|Taiko no Tatsujin: Drum 'n' Fun!
0100FAA00CF1C000|1|JP|ピースお絵かきパズル Pic-a-Pix
0100FAD01A840000|1|US|Plunder Panic
0100FB40171C8000|1|US|The Centennial Case: A Shijima Story
0100FB7012BD2000|1|US|Secrets of Me
0100FB7019BC8000|1|JP|白昼夢の青写真
0100FB9006A7E000|1|US|Super Beat Sports™
0100FB900F97A000|1|US|Jewel Rotation
0100FBD00B91E000|1|US|Valkyria Chronicles 4
0100FBE00E936000|1|JP|タイニーメタル 虚構の帝国
0100FC2017932000|1|US|Layer Section™ & Galactic Attack™ S-Tribute
0100FC500E65C000|1|JP|ぷるきゃらフレンズ ほっぺちゃんとサンリオキャラクターズ
0100FC6013002000|1|GB|Super Space Serpent Secondary Edition
0100FC800FC00000|1|US|Link-a-Pix Deluxe
0100FC900CAE4000|1|US|Word Sudoku by POWGI
0100FCA018A0C000|1|US|Commandos 3 - HD Remaster
0100FD50185E2000|1|JP|Void Terrarium 2
0100FD600FE4C000|1|JP|おしゃべり! ホリジョ! 撃掘 ～アナ・ホリスキー宇宙を救うってなんでやねん～
0100FE601323C000|1|GB|Death Come True
0100FE8015C30000|1|JP|ウルトラエージ
0100FE901589C000|1|US|Sound waves
0100FF40136E0000|1|GB|Shadowverse: Champion's Battle
0100FF4016FA8000|1|US|Summertime Madness
0100FF901392E000|1|JP|チルドレン・オブ・モルタ ～家族の絆の物語～
0100FFB00CAF4000|1|JP|甘えかたは彼女なりに。
0100FFB01796C000|1|US|Darkness and Flame: The Dark Side
